Employee ID,Employee Name,Department,Seller Rating (1–5),Avg Response Time (mins),Resolved Tickets,Unresolved Tickets,Customer Satisfaction Score (1–10),Shift,Attendance %,Sales Closed,Target Achievement %,Date
EMP04057,Miraya Deol,Customer Support,3.8,52.4,31,5,8.8,Day,89.75,7,54.63,2025-02-26
EMP04058,Alia Ravi,Customer Support,2.1,9.82,22,3,3.9,Night,74.85,16,65.76,2025-03-13
EMP04059,Gatik Shankar,Logistics,1.6,4.16,29,1,5.2,Day,77.34,14,94.29,2025-02-11
EMP04060,Ryan Boase,Customer Support,3.5,119.95,30,7,6.9,Day,79.81,19,91.14,2025-02-27
EMP04061,Elakshi Brar,Sales,3.2,25.36,25,7,9.5,Night,98.02,14,80.16,2024-11-27
EMP04062,Jivika Sridhar,Logistics,3.0,47.0,39,0,7.5,Night,82.5,26,90.01,2024-11-19
EMP04063,Ryan Divan,Logistics,1.3,71.57,28,3,2.0,Day,83.12,12,102.4,2025-03-23
EMP04064,Dishani Borde,Logistics,3.2,62.61,27,4,8.1,Day,89.07,11,71.89,2025-04-10
EMP04065,Tara Goda,Sales,1.9,43.97,33,6,7.7,Day,80.55,14,104.63,2024-11-12
EMP04066,Divyansh Iyengar,Logistics,2.7,3.42,33,5,9.1,Day,86.64,9,111.99,2025-04-11
EMP04067,Armaan Sarraf,Logistics,2.4,60.81,28,9,4.2,Day,75.26,13,94.21,2025-01-11
EMP04068,Saksham Kohli,Customer Support,3.3,113.43,28,2,9.3,Night,89.16,14,75.33,2024-11-20
EMP04069,Hansh Bhavsar,Customer Support,2.4,89.03,30,2,7.7,Night,86.08,14,109.84,2025-02-25
EMP04070,Kashvi Kothari,Sales,3.1,86.31,28,4,3.4,Night,83.54,20,113.61,2025-04-14
EMP04071,Kismat Kapur,Customer Support,4.5,113.63,32,3,7.9,Night,85.55,18,71.39,2025-04-17
EMP04072,Bhamini Grewal,Customer Support,4.1,23.87,27,4,4.7,Day,74.85,23,55.53,2025-01-24
EMP04073,Divij Gandhi,Sales,4.6,116.79,17,3,3.6,Day,83.6,12,53.45,2025-03-28
EMP04074,Sana Goswami,Sales,4.1,117.93,36,2,4.3,Day,89.3,8,71.36,2025-04-21
EMP04075,Aradhya Ratta,Customer Support,2.6,59.74,35,6,9.7,Day,73.32,19,65.63,2025-04-11
EMP04076,Armaan Handa,Customer Support,3.4,93.47,25,3,7.0,Night,72.36,11,73.1,2025-01-10
EMP04077,Zain Chaudry,Customer Support,3.6,3.69,37,2,4.9,Night,76.63,9,78.97,2025-04-14
EMP04078,Nirvaan Gandhi,Customer Support,3.4,116.39,27,4,5.2,Night,96.13,17,113.64,2025-04-06
EMP04079,Kavya Sankar,Sales,3.6,54.77,34,6,5.8,Day,74.7,13,86.02,2025-04-19
EMP04080,Rohan Balay,Customer Support,3.5,118.83,20,7,9.1,Day,98.22,11,99.48,2024-11-19
EMP04081,Elakshi Bera,Sales,3.7,52.32,23,6,4.1,Day,73.81,17,104.98,2025-03-02
EMP04082,Hiran Malhotra,Customer Support,3.8,79.36,31,6,4.4,Night,93.85,15,100.25,2025-01-21
EMP04083,Dhanuk Bose,Sales,3.4,15.03,35,3,1.7,Night,76.74,16,81.31,2025-04-13
EMP04084,Nakul Amble,Logistics,2.0,19.41,33,7,5.2,Night,88.68,15,106.92,2024-11-17
EMP04085,Zara Walla,Sales,3.1,54.28,25,7,1.0,Day,71.72,17,84.1,2025-02-28
EMP04086,Lavanya Dewan,Customer Support,2.9,46.36,31,4,6.2,Night,99.68,11,117.83,2024-12-09
EMP04087,Zara Loke,Sales,3.8,15.6,24,10,1.7,Night,81.08,12,113.51,2024-12-03
EMP04088,Amira Raja,Customer Support,4.5,5.55,36,1,8.3,Night,82.71,11,69.37,2025-01-21
EMP04089,Romil Edwin,Sales,4.5,91.61,29,8,8.0,Day,79.37,11,56.1,2025-01-21
EMP04090,Aarna Lad,Sales,1.9,21.89,30,6,9.4,Night,79.84,12,95.76,2024-12-18
EMP04091,Shlok Dhillon,Logistics,2.9,104.69,27,4,3.1,Day,94.86,9,63.5,2024-11-13
EMP04092,Vardaniya Deshpande,Customer Support,4.5,50.17,33,6,4.1,Night,92.42,18,96.98,2025-04-27
EMP04093,Zeeshan Gopal,Customer Support,3.4,52.44,22,7,3.5,Day,74.5,19,52.28,2025-02-10
EMP04094,Divij Wali,Logistics,3.8,36.6,30,2,5.6,Day,99.11,12,89.03,2025-01-31
EMP04095,Amani Lall,Customer Support,4.0,30.8,22,4,5.0,Night,76.22,16,68.5,2025-03-31
EMP04096,Anika Ganesh,Sales,1.3,43.27,37,7,9.5,Day,90.7,10,100.54,2024-12-16
EMP04097,Samaira Dugar,Sales,2.6,97.23,25,5,4.4,Night,99.62,12,62.33,2024-11-26
EMP04098,Urvi Kumar,Sales,3.0,82.18,30,3,9.8,Day,98.06,13,76.5,2025-03-30
EMP04099,Neelofar Cherian,Logistics,4.9,111.19,36,6,8.2,Day,99.03,15,96.9,2024-12-03
EMP04100,Dhanush Mani,Logistics,4.5,59.77,29,7,1.0,Night,91.57,12,73.1,2025-03-24
EMP04101,Samar Deshpande,Customer Support,4.9,96.95,28,7,4.7,Day,73.63,16,73.1,2025-03-25
EMP04102,Devansh Sinha,Customer Support,3.8,24.74,20,6,6.7,Day,70.81,13,80.28,2025-02-07
EMP04103,Devansh Sani,Customer Support,2.9,8.81,32,4,4.6,Night,79.89,16,54.03,2025-01-12
EMP04104,Yasmin Kapur,Sales,4.9,31.58,21,4,7.6,Night,77.01,17,68.72,2025-01-31
EMP04105,Abram Vohra,Customer Support,3.5,100.35,25,7,2.7,Day,87.14,17,94.04,2025-03-31
EMP04106,Jayesh Toor,Logistics,3.2,116.1,23,2,5.9,Day,91.11,9,108.57,2025-03-08
EMP04107,Lavanya Chauhan,Logistics,5.0,85.16,28,8,4.3,Night,83.62,20,96.48,2025-02-08
EMP04108,Hunar Dubey,Sales,3.2,49.95,21,2,7.6,Day,83.62,14,84.6,2025-01-02
EMP04109,Ahana  Agrawal,Customer Support,1.8,98.26,40,7,8.8,Night,86.43,15,92.51,2025-02-24
EMP04110,Zara Sridhar,Logistics,2.7,77.58,44,3,2.1,Night,87.57,17,61.5,2025-03-04
EMP04111,Shray Kala,Customer Support,3.1,11.79,32,5,5.6,Night,90.86,15,60.62,2025-01-18
EMP04112,Shlok Bali,Customer Support,4.4,112.12,29,6,6.0,Day,78.54,16,89.86,2025-04-26
EMP04113,Bhamini Sarna,Sales,3.0,17.65,30,1,7.6,Day,92.15,13,66.91,2025-01-30
EMP04114,Indrans Sampath,Logistics,3.6,55.31,25,9,8.4,Night,96.51,19,50.09,2025-03-08
EMP04115,Pranay Varughese,Sales,4.7,118.48,32,3,6.1,Night,82.93,9,119.87,2024-12-05
EMP04116,Devansh Chadha,Logistics,4.1,37.55,30,2,7.3,Day,98.5,19,54.2,2024-11-18
EMP04117,Ryan Sant,Logistics,3.1,17.75,18,1,2.5,Day,87.96,21,76.59,2024-12-14
EMP04118,Sahil Shan,Sales,2.6,84.07,18,2,3.5,Day,98.17,19,62.6,2025-03-18
EMP04119,Taran Chanda,Sales,3.5,42.79,22,7,7.5,Night,87.04,16,87.8,2025-03-16
EMP04120,Badal Bhagat,Sales,4.9,67.07,22,3,8.9,Day,94.74,15,77.75,2024-12-04
EMP04121,Trisha Dada,Customer Support,3.6,105.69,40,6,9.6,Night,80.51,18,107.48,2024-11-01
EMP04122,Romil Bala,Customer Support,1.8,20.69,35,7,8.3,Night,75.25,9,75.46,2024-12-07
EMP04123,Jhanvi Wagle,Logistics,1.8,61.11,33,4,5.2,Night,89.38,20,102.29,2025-04-08
EMP04124,Vardaniya Kala,Sales,1.4,15.08,28,2,7.3,Night,81.86,13,94.98,2025-02-19
EMP04125,Vedika Gole,Logistics,1.7,65.1,33,3,7.9,Night,81.88,18,106.38,2024-11-17
EMP04126,Divij Ray,Sales,4.6,102.07,39,7,5.2,Day,80.71,20,71.46,2025-01-09
EMP04127,Sumer Jhaveri,Customer Support,2.2,82.71,33,2,8.1,Day,83.83,13,102.08,2025-01-22
EMP04128,Taimur Goel,Sales,1.3,23.69,31,4,2.8,Night,70.32,11,109.72,2025-04-18
EMP04129,Madhup Ahuja,Customer Support,3.8,80.34,22,3,7.1,Day,81.79,11,95.68,2024-11-23
EMP04130,Prerak Chacko,Sales,1.2,56.01,25,2,3.0,Night,70.46,18,116.03,2024-12-28
EMP04131,Saksham Deshpande,Sales,1.1,44.53,36,7,6.6,Night,81.7,15,53.64,2025-01-20
EMP04132,Krish Dhingra,Sales,2.3,23.68,23,6,1.2,Night,78.7,15,82.75,2025-01-04
EMP04133,Onkar Dua,Customer Support,1.0,35.86,31,6,4.5,Night,78.76,11,54.75,2024-11-06
EMP04134,Vihaan Gole,Customer Support,3.1,5.42,28,1,7.9,Day,79.87,15,95.05,2025-01-18
EMP04135,Neelofar Wagle,Sales,3.8,107.39,30,4,9.5,Day,76.98,14,77.81,2025-03-06
EMP04136,Arhaan Tank,Sales,1.8,38.16,31,6,9.3,Day,96.37,9,74.69,2024-11-24
EMP04137,Zain Balan,Logistics,3.4,108.02,21,6,3.9,Day,87.37,8,112.18,2025-02-03
EMP04138,Riaan Bhavsar,Sales,2.7,113.26,29,10,4.5,Night,98.79,15,101.01,2025-01-30
EMP04139,Hridaan Khosla,Logistics,4.4,84.41,32,2,7.4,Day,84.16,19,112.43,2025-01-10
EMP04140,Piya Dara,Customer Support,3.0,71.29,30,6,2.1,Day,99.53,16,67.71,2025-04-20
EMP04141,Jiya Sarma,Sales,2.4,104.2,36,4,1.9,Day,70.83,14,82.46,2025-03-28
EMP04142,Ayesha Dayal,Customer Support,3.1,10.27,28,6,5.0,Night,87.87,11,117.87,2025-03-21
EMP04143,Kiaan Goda,Sales,2.0,74.39,37,9,2.0,Night,94.41,20,117.24,2025-02-06
EMP04144,Baiju Dugal,Customer Support,2.6,110.99,27,7,9.4,Night,86.8,12,72.25,2025-02-12
EMP04145,Ayesha Swamy,Sales,3.1,107.61,21,6,8.1,Day,72.09,14,71.98,2024-11-18
EMP04146,Shray Comar,Customer Support,3.9,92.67,29,6,7.0,Night,75.93,13,77.69,2025-03-22
EMP04147,Hazel Sandhu,Customer Support,1.7,29.95,31,3,2.8,Day,92.81,15,99.08,2025-04-23
EMP04148,Miraya Guha,Logistics,4.1,80.73,32,7,9.9,Day,99.09,14,101.56,2024-11-09
EMP04149,Yasmin Varghese,Sales,1.4,107.61,28,2,3.9,Night,75.39,16,71.7,2025-02-21
EMP04150,Nehmat Tank,Sales,1.1,43.59,34,4,2.8,Night,97.71,11,74.11,2025-04-26
EMP04151,Aradhya Agrawal,Sales,4.4,77.5,31,5,3.9,Night,80.78,12,84.3,2024-11-01
EMP04152,Kimaya Cheema,Customer Support,1.3,50.16,32,5,3.5,Day,98.9,17,75.92,2025-04-12
EMP04153,Vedika Walia,Logistics,4.5,108.49,34,3,4.7,Day,88.51,8,113.55,2025-03-04
EMP04154,Lakshit Bahri,Logistics,4.9,29.17,23,6,2.3,Night,77.36,21,113.47,2024-11-15
EMP04155,Rania Venkataraman,Customer Support,3.8,34.46,32,4,2.5,Day,98.66,17,57.09,2024-11-02
EMP04156,Parinaaz Kale,Customer Support,2.9,82.03,38,4,6.0,Night,89.82,13,106.84,2025-04-18
EMP04157,Tushar Aurora,Sales,3.2,2.96,31,2,9.8,Night,90.89,11,78.99,2024-11-09
EMP04158,Elakshi Sandal,Customer Support,2.9,34.28,33,5,2.1,Day,97.22,10,111.77,2024-12-01
EMP04159,Shamik Dhillon,Logistics,2.5,35.33,33,4,1.5,Day,82.41,21,75.55,2024-12-31
EMP04160,Hansh Sandal,Logistics,3.0,84.33,20,2,9.1,Night,89.07,10,70.03,2025-04-27
EMP04161,Ahana  Bir,Sales,2.1,61.36,29,4,9.5,Day,78.17,14,62.78,2025-03-09
EMP04162,Jayesh Mall,Customer Support,1.8,8.27,27,3,8.1,Night,72.15,17,111.63,2025-04-05
EMP04163,Ojas Agate,Customer Support,2.3,52.04,29,4,1.2,Night,70.57,11,114.72,2025-04-03
EMP04164,Madhup Keer,Logistics,1.0,118.97,34,7,7.2,Night,72.08,17,62.04,2025-02-23
EMP04165,Heer Ravi,Customer Support,2.7,107.35,38,3,7.4,Night,84.26,15,53.36,2024-11-02
EMP04166,Vritika Kaul,Sales,1.2,98.1,40,3,4.9,Day,71.48,13,113.77,2024-11-23
EMP04167,Divij Bajwa,Sales,1.6,74.73,30,6,7.9,Day,81.9,12,64.58,2025-01-24
EMP04168,Nehmat Balay,Customer Support,2.6,16.09,29,6,7.4,Day,98.83,13,99.02,2025-04-23
EMP04169,Emir Khosla,Customer Support,3.8,108.0,18,7,6.3,Day,75.75,15,110.48,2025-04-13
EMP04170,Vaibhav Kade,Logistics,3.2,43.82,28,2,2.7,Day,91.55,15,107.37,2025-02-26
EMP04171,Veer Kota,Sales,2.3,21.26,27,4,1.1,Night,86.55,17,57.4,2025-04-06
EMP04172,Yashvi Ray,Logistics,1.3,17.39,32,3,7.2,Night,82.22,15,76.2,2024-12-23
EMP04173,Kismat Bakshi,Sales,2.7,101.83,22,5,6.9,Night,74.41,11,79.15,2025-02-11
EMP04174,Renee Grewal,Logistics,4.6,76.53,37,4,9.0,Day,90.56,15,61.16,2025-01-19
EMP04175,Sumer Kadakia,Logistics,1.7,13.8,23,6,1.7,Day,93.63,16,73.08,2025-04-19
EMP04176,Aaina Choudhury,Customer Support,4.4,101.96,24,4,6.4,Night,76.49,14,70.07,2024-11-16
EMP04177,Lagan Bhakta,Logistics,4.1,31.39,29,8,3.7,Day,75.96,17,96.63,2025-04-15
EMP04178,Kismat Lanka,Sales,3.2,72.2,28,2,9.1,Day,74.04,18,113.05,2025-03-26
EMP04179,Keya Grewal,Customer Support,2.8,115.29,26,4,2.9,Night,78.56,14,118.06,2025-04-08
EMP04180,Saira Bir,Customer Support,3.6,95.04,35,5,7.8,Day,84.19,15,100.15,2024-12-23
EMP04181,Prerak Brahmbhatt,Logistics,4.0,81.06,19,7,4.5,Night,92.77,12,50.27,2024-11-30
EMP04182,Alia Sarkar,Logistics,4.1,92.6,35,2,5.5,Night,88.2,25,109.75,2025-02-28
EMP04183,Nirvaan Sha,Logistics,3.8,65.1,31,6,2.8,Day,94.34,12,116.65,2025-01-23
EMP04184,Sumer Kaul,Sales,2.5,49.47,40,8,2.3,Night,85.25,13,68.79,2025-01-12
EMP04185,Aaryahi Yohannan,Logistics,1.1,3.08,21,3,4.2,Night,97.71,13,115.57,2025-04-18
EMP04186,Navya Yohannan,Logistics,2.9,1.02,31,9,7.8,Day,75.32,13,117.63,2025-01-31
EMP04187,Kismat Srinivasan,Customer Support,1.6,111.25,34,4,4.0,Day,75.57,12,94.07,2025-01-14
EMP04188,Jivin Chanda,Sales,2.8,13.14,24,6,1.1,Day,87.54,12,82.07,2025-02-23
EMP04189,Tejas Deep,Customer Support,2.8,72.14,34,4,5.8,Day,88.82,15,98.5,2024-12-30
EMP04190,Tushar Sachdev,Logistics,3.0,68.5,30,3,1.8,Night,94.09,12,95.28,2025-04-28
EMP04191,Aaryahi Khalsa,Sales,4.8,72.47,25,3,6.6,Day,73.62,17,60.4,2024-11-17
EMP04192,Anahita Anand,Sales,3.5,61.13,29,3,8.3,Day,87.12,7,54.6,2025-01-12
EMP04193,Yuvraj  Kalita,Logistics,1.2,113.62,26,6,5.6,Day,85.98,9,116.46,2024-12-07
EMP04194,Zara Jani,Customer Support,3.9,42.63,32,6,2.8,Day,88.39,12,52.29,2025-02-27
EMP04195,Piya Choudhry,Logistics,3.8,37.59,34,5,6.8,Day,71.98,14,105.46,2025-02-22
EMP04196,Zoya Butala,Logistics,4.1,44.29,31,5,8.5,Night,91.81,13,75.5,2025-02-11
EMP04197,Armaan Raman,Logistics,2.5,25.54,27,2,6.2,Night,76.0,16,111.59,2025-03-03
EMP04198,Faiyaz Mand,Sales,4.6,87.01,31,7,8.3,Day,72.38,24,83.21,2024-11-27
EMP04199,Hrishita Chatterjee,Customer Support,3.7,42.22,38,5,9.2,Day,76.11,14,83.25,2024-11-09
EMP04200,Shray Sharma,Logistics,1.7,8.38,35,8,4.0,Day,93.95,13,82.23,2025-04-14
EMP04201,Piya Mane,Sales,3.8,14.9,36,1,9.5,Night,71.87,20,97.68,2024-10-31
EMP04202,Tiya Chopra,Sales,2.7,92.57,31,7,3.3,Night,81.03,12,103.04,2025-01-31
EMP04203,Abram Talwar,Customer Support,2.6,12.48,25,5,2.3,Day,92.15,14,116.49,2025-02-26
EMP04204,Seher Thakur,Customer Support,1.3,26.28,39,6,4.2,Day,72.68,20,78.03,2025-01-28
EMP04205,Riya Chada,Customer Support,3.7,45.67,29,3,1.9,Day,90.78,19,71.24,2025-01-16
EMP04206,Jivika Behl,Customer Support,2.4,95.45,27,4,6.6,Night,97.12,15,59.23,2025-01-19
EMP04207,Ira Kapadia,Customer Support,3.3,10.02,35,3,8.6,Night,83.74,14,97.96,2025-03-28
EMP04208,Indranil Shanker,Sales,4.6,24.19,31,4,5.0,Day,81.47,9,77.64,2024-11-28
EMP04209,Damini Khosla,Logistics,2.5,24.68,33,3,5.4,Day,93.66,16,71.16,2025-03-17
EMP04210,Trisha Banik,Customer Support,1.8,56.36,26,4,4.4,Night,95.03,21,58.4,2025-01-20
EMP04211,Seher Seth,Logistics,3.2,48.93,28,4,1.8,Night,85.52,17,109.8,2025-01-18
EMP04212,Piya Khurana,Customer Support,5.0,96.86,26,4,1.3,Day,72.42,12,113.18,2025-02-01
EMP04213,Anvi D’Alia,Logistics,2.8,33.91,30,5,3.6,Day,74.37,10,79.61,2025-01-20
EMP04214,Shanaya Maharaj,Sales,2.9,15.99,36,7,5.0,Night,96.17,17,77.96,2025-03-09
EMP04215,Raghav Magar,Logistics,1.1,29.35,27,7,4.1,Night,71.0,10,73.46,2024-11-24
EMP04216,Jiya Jani,Logistics,2.5,38.46,26,5,6.4,Night,90.76,19,90.15,2025-02-17
EMP04217,Miraya Jayaraman,Logistics,4.9,70.95,41,4,4.1,Day,99.52,10,112.53,2025-03-25
EMP04218,Zeeshan Wason,Sales,2.8,47.0,29,5,8.0,Night,77.09,19,84.91,2024-11-26
EMP04219,Armaan Kala,Customer Support,1.3,27.34,38,6,4.7,Day,80.59,16,57.03,2024-12-26
EMP04220,Hrishita Kashyap,Customer Support,4.1,13.95,29,3,6.6,Day,91.11,16,54.65,2025-01-03
EMP04221,Ivana Kumer,Sales,4.5,70.92,26,3,4.4,Night,84.78,12,59.3,2025-04-02
EMP04222,Vanya Kakar,Sales,3.8,112.57,30,4,4.3,Day,73.15,15,85.94,2024-11-22
EMP04223,Pihu Bath,Customer Support,2.2,25.75,31,10,6.8,Night,71.18,17,103.27,2025-03-09
EMP04224,Zeeshan Garde,Sales,2.3,15.97,32,2,1.6,Day,95.71,19,89.09,2024-11-05
EMP04225,Gatik Chaudhary,Customer Support,3.5,109.01,19,2,9.6,Night,99.44,16,105.52,2024-11-24
EMP04226,Lagan Vyas,Sales,3.9,71.86,21,5,1.7,Day,82.02,13,50.69,2025-04-23
EMP04227,Nishith Guha,Logistics,4.0,43.95,35,2,6.4,Night,97.69,12,119.54,2024-11-16
EMP04228,Madhav Dani,Logistics,4.5,8.1,30,6,5.6,Day,92.14,19,63.41,2025-01-30
EMP04229,Damini Kunda,Sales,3.6,91.16,31,1,8.7,Night,86.45,16,84.89,2024-12-28
EMP04230,Mohanlal Ram,Logistics,3.3,86.45,42,5,4.0,Day,83.17,21,58.7,2025-03-25
EMP04231,Sahil Chakraborty,Customer Support,2.8,107.8,22,2,1.7,Day,90.25,13,95.87,2025-03-07
EMP04232,Mishti Sundaram,Sales,4.5,68.62,36,4,1.6,Day,82.88,11,60.33,2025-01-23
EMP04233,Stuvan Bawa,Customer Support,2.5,38.85,30,5,9.8,Day,77.82,19,61.83,2025-01-22
EMP04234,Ivana Sandal,Logistics,2.2,20.99,31,1,9.9,Night,81.43,11,85.08,2025-02-24
EMP04235,Anahita Chad,Sales,4.4,27.29,35,5,3.6,Day,99.65,15,55.83,2025-03-04
EMP04236,Himmat Golla,Sales,2.6,62.01,38,4,6.6,Night,70.52,12,53.29,2025-04-12
EMP04237,Jivika Sethi,Sales,4.6,101.86,26,7,5.3,Day,99.17,14,91.38,2024-11-18
EMP04238,Kimaya Sur,Sales,3.7,108.29,21,10,7.5,Night,94.52,12,51.22,2025-04-06
EMP04239,Fateh Dada,Sales,4.7,58.72,41,1,8.3,Day,91.43,22,54.66,2024-12-23
EMP04240,Gokul Ganesh,Customer Support,1.5,5.66,33,8,5.7,Night,78.48,11,114.58,2025-01-17
EMP04241,Vardaniya Raj,Sales,1.7,15.07,26,4,4.2,Day,81.7,21,105.54,2025-02-23
EMP04242,Aarush Dube,Customer Support,4.8,114.08,25,4,8.3,Day,82.97,10,89.94,2024-11-22
EMP04243,Suhana Bora,Customer Support,4.2,28.27,25,7,7.0,Day,75.67,19,70.32,2025-01-23
EMP04244,Ayesha Thaman,Sales,3.3,98.46,38,6,9.2,Day,74.32,5,115.68,2024-11-16
EMP04245,Anaya Chopra,Logistics,4.4,111.55,35,7,2.1,Day,90.92,13,89.77,2024-11-27
EMP04246,Lakshay Shetty,Sales,3.8,112.62,34,4,8.1,Day,90.3,20,71.12,2025-03-15
EMP04247,Misha Tella,Customer Support,2.9,12.93,33,3,9.6,Day,99.34,10,85.79,2025-03-04
EMP04248,Tushar Mangal,Logistics,3.8,21.04,27,5,5.5,Day,70.44,5,112.89,2025-03-16
EMP04249,Tiya Jayaraman,Sales,2.7,55.82,23,2,5.6,Night,73.9,16,73.81,2024-12-03
EMP04250,Rhea Mani,Sales,4.8,38.99,29,4,3.8,Night,84.35,20,72.4,2025-01-19
EMP04251,Divij Dass,Sales,3.0,44.48,31,4,4.6,Night,83.25,20,107.02,2025-02-18
EMP04252,Zaina Guha,Logistics,1.5,63.3,33,7,4.8,Night,93.05,13,93.25,2025-04-26
EMP04253,Taran Kalita,Customer Support,2.5,112.29,30,6,3.8,Day,97.67,18,106.31,2025-02-03
EMP04254,Arhaan Dalal,Customer Support,3.4,59.13,23,4,5.3,Night,94.6,17,81.19,2024-10-30
EMP04255,Shalv Chaudhry,Customer Support,2.6,52.86,25,6,9.7,Night,79.28,18,66.56,2025-02-21
EMP04256,Aaryahi Dua,Customer Support,4.8,79.16,30,3,4.3,Day,70.31,15,90.55,2024-12-13
EMP04257,Kanav Bassi,Customer Support,4.8,17.68,31,4,5.5,Day,92.69,9,87.66,2025-02-28
EMP04258,Stuvan Varughese,Logistics,3.4,58.23,35,5,4.6,Day,74.2,10,60.12,2025-01-28
EMP04259,Jivika Bora,Sales,1.0,87.06,24,8,2.3,Day,97.56,14,54.8,2024-11-14
EMP04260,Anahita Sami,Customer Support,2.7,71.55,22,5,5.2,Day,75.97,14,114.74,2025-01-23
EMP04261,Hansh Lala,Customer Support,3.6,90.47,33,7,4.0,Night,95.39,10,76.12,2025-03-26
EMP04262,Rohan Sandal,Logistics,4.6,106.41,32,2,8.2,Night,81.49,15,87.81,2024-11-20
EMP04263,Nirvi Amble,Customer Support,1.8,53.31,25,5,5.7,Night,74.34,11,64.87,2025-03-15
EMP04264,Kashvi Raju,Customer Support,1.3,86.9,32,10,3.1,Day,75.24,14,76.47,2024-12-31
EMP04265,Kabir Vyas,Sales,3.8,49.36,26,5,7.3,Day,94.76,14,60.52,2025-01-17
EMP04266,Amira Toor,Customer Support,2.0,104.42,28,7,3.4,Night,95.78,16,74.86,2025-03-28
EMP04267,Rohan Gandhi,Sales,4.5,52.8,31,6,2.3,Night,90.09,10,66.5,2025-04-08
EMP04268,Ryan Shroff,Logistics,4.5,81.68,40,5,6.5,Day,91.08,10,56.24,2025-03-20
EMP04269,Dharmajan Gera,Logistics,3.2,1.88,23,4,9.0,Day,85.23,8,108.14,2025-01-25
EMP04270,Samaira Rattan,Customer Support,2.9,48.4,26,3,6.4,Day,86.22,15,92.63,2024-11-24
EMP04271,Indrajit Kant,Logistics,1.2,66.53,44,5,6.3,Day,85.24,13,88.0,2025-04-12
EMP04272,Lakshit Sidhu,Sales,5.0,77.3,24,7,1.3,Night,90.66,24,98.31,2025-03-29
EMP04273,Mamooty Badal,Customer Support,2.0,22.06,44,8,9.3,Day,81.2,14,102.67,2025-03-12
EMP04274,Ahana  Gill,Logistics,2.6,76.6,27,3,4.0,Day,96.09,23,51.79,2025-03-02
EMP04275,Seher Varughese,Sales,3.5,90.01,25,7,7.3,Night,78.2,19,100.47,2025-02-07
EMP04276,Shanaya Chaudhari,Customer Support,2.6,34.33,34,7,5.8,Day,98.99,15,110.66,2025-03-19
EMP04277,Ela Sarma,Customer Support,4.3,43.04,30,3,2.6,Night,80.68,9,61.05,2025-04-02
EMP04278,Arnav Gaba,Customer Support,1.3,109.31,29,6,7.7,Day,81.48,9,113.15,2024-11-14
EMP04279,Seher Mahajan,Customer Support,4.0,27.47,32,5,4.8,Day,75.44,12,82.8,2025-02-09
EMP04280,Piya Baral,Logistics,1.9,44.71,30,3,3.4,Night,78.48,14,62.45,2025-01-02
EMP04281,Jivin Ramaswamy,Sales,3.7,86.84,36,5,4.6,Night,75.48,13,82.38,2024-12-03
EMP04282,Khushi Baria,Logistics,4.1,24.18,24,5,4.4,Day,87.92,24,57.73,2025-04-05
EMP04283,Oorja Arya,Customer Support,4.3,61.15,28,4,5.0,Day,87.44,16,75.94,2024-11-14
EMP04284,Manikya Yogi,Logistics,3.5,89.77,23,9,9.3,Day,83.02,19,85.22,2024-12-23
EMP04285,Gokul Sinha,Logistics,4.0,8.71,32,5,1.4,Night,90.62,19,84.58,2025-01-31
EMP04286,Elakshi Atwal,Customer Support,3.9,29.88,34,3,7.2,Day,97.34,17,57.11,2025-01-07
EMP04287,Manikya Borra,Logistics,1.1,69.03,31,7,4.3,Night,93.11,11,65.46,2024-11-10
EMP04288,Dhanuk Jayaraman,Sales,3.4,31.7,28,8,7.5,Day,91.8,13,73.36,2025-03-25
EMP04289,Tejas Dutta,Customer Support,2.2,98.06,31,2,9.0,Day,77.6,17,113.7,2025-04-14
EMP04290,Mohanlal Sarin,Logistics,2.9,80.87,24,6,1.7,Night,78.35,14,93.5,2024-11-14
EMP04291,Ivana Bhandari,Logistics,3.6,63.53,33,6,3.3,Day,93.89,12,52.93,2024-12-03
EMP04292,Indrajit Chahal,Logistics,4.7,18.28,32,4,3.3,Night,84.8,10,109.94,2024-11-11
EMP04293,Navya Som,Logistics,3.7,81.44,36,5,1.8,Day,75.7,14,94.38,2025-02-28
EMP04294,Stuvan Grover,Sales,2.6,20.83,28,6,3.0,Night,71.33,21,75.21,2025-04-24
EMP04295,Umang Tara,Customer Support,2.6,112.6,26,4,4.8,Day,71.11,11,63.1,2025-02-11
EMP04296,Oorja Dora,Sales,2.2,9.82,28,8,5.8,Night,81.62,21,74.28,2024-11-19
EMP04297,Sumer De,Logistics,3.5,49.0,33,8,9.1,Day,84.85,16,59.76,2025-01-05
EMP04298,Yashvi Kothari,Logistics,3.7,34.77,32,2,9.9,Night,70.92,12,117.9,2025-03-22
EMP04299,Shanaya Dhar,Logistics,4.7,80.54,40,6,5.5,Night,74.66,11,91.27,2025-03-26
EMP04300,Manjari Solanki,Sales,1.5,80.77,27,3,7.2,Night,84.57,14,100.33,2024-12-24
EMP04301,Charvi Ramakrishnan,Sales,4.8,90.54,27,5,5.2,Night,85.94,22,102.91,2025-04-10
EMP04302,Anika Bhavsar,Customer Support,3.0,93.83,30,3,9.2,Day,83.42,8,106.75,2025-03-25
EMP04303,Hridaan Mani,Customer Support,3.7,28.13,22,15,1.9,Night,95.01,10,103.99,2025-02-23
