Customer ID,Customer Name,Gender,Age,Location,Total Orders,Average Basket Size (₹),Total Spend (₹),Preferred Category,Last Purchase Date,Days Since Last Purchase,Engagement Score (1-100),Customer Rating (1 to 5 stars)
CUST05586,Samar Bail,Female,39,Mumbai,8,4964.67,39717.36,Electronics,2024-11-03,178,33,4.5
CUST05587,Dishani Barman,Male,67,Jaipur,8,4322.62,34580.96,Sports,2025-01-08,112,100,1.8
CUST05588,Zara Chopra,Other,64,Kolkata,15,1765.76,26486.4,Home,2024-06-04,330,10,2.3
CUST05589,Shamik Soni,Other,34,Hyderabad,6,4788.29,28729.74,Beauty,2024-11-06,175,53,4.9
CUST05590,Miraan Din,Other,46,Bangalore,15,4916.58,73748.7,Books,2024-12-18,133,44,2.1
CUST05591,Lagan Shan,Male,63,Delhi,13,1540.25,20023.25,Sports,2024-12-23,128,38,4.5
CUST05592,Aaina Bal,Male,31,Jaipur,12,4530.16,54361.92,Electronics,2024-07-22,282,21,2.5
CUST05593,Eshani Dewan,Other,67,Delhi,12,4474.41,53692.92,Fashion,2024-05-25,340,95,3.2
CUST05594,Farhan Dutt,Female,37,Bangalore,13,678.89,8825.57,Home,2025-03-10,51,35,2.6
CUST05595,Saira Bhattacharyya,Female,67,Bangalore,9,3513.6,31622.4,Home,2025-01-31,89,67,1.9
CUST05596,Ranbir Gopal,Male,65,Pune,13,1873.76,24358.88,Electronics,2025-01-03,117,83,3.8
CUST05597,Badal Rajagopal,Female,50,Kolkata,9,3535.76,31821.84,Fashion,2024-09-19,223,22,4.9
CUST05598,Trisha Sahota,Female,60,Ahmedabad,13,4611.01,59943.13,Beauty,2024-06-02,332,20,4.6
CUST05599,Jivika Bal,Other,32,Chennai,13,2744.51,35678.63,Fashion,2025-04-01,29,100,4.9
CUST05600,Dhanuk Apte,Other,29,Pune,7,2364.86,16554.02,Books,2024-10-09,203,83,3.8
CUST05601,Vivaan Ganesan,Female,57,Lucknow,17,4646.89,78997.13,Books,2024-11-15,166,68,1.1
CUST05602,Jayan Suri,Male,37,Hyderabad,2,4883.52,9767.04,Sports,2025-04-28,2,96,3.2
CUST05603,Kanav Savant,Other,47,Jaipur,11,780.06,8580.66,Fashion,2025-03-27,34,8,3.5
CUST05604,Ira Sama,Female,55,Lucknow,13,4652.82,60486.66,Books,2024-11-15,166,51,1.5
CUST05605,Biju Krishna,Other,20,Pune,7,872.46,6107.22,Home,2024-10-01,211,26,4.3
CUST05606,Divit Mammen,Other,45,Mumbai,11,2017.79,22195.69,Fashion,2024-07-19,285,51,3.9
CUST05607,Divij Banik,Female,43,Delhi,8,3931.58,31452.64,Electronics,2025-03-15,46,65,2.8
CUST05608,Oorja Bali,Female,47,Chennai,10,3996.67,39966.7,Grocery,2024-08-30,243,26,2.2
CUST05609,Rasha Sabharwal,Male,30,Chennai,9,3766.2,33895.8,Home,2025-03-26,35,47,1.9
CUST05610,Badal Karpe,Female,30,Mumbai,7,676.01,4732.07,Beauty,2024-08-27,246,43,4.9
CUST05611,Ranbir Dyal,Other,19,Bangalore,8,1098.35,8786.8,Home,2024-08-05,268,9,4.2
CUST05612,Nayantara Sathe,Male,54,Lucknow,7,4712.97,32990.79,Beauty,2025-04-21,9,35,3.8
CUST05613,Alisha Balasubramanian,Female,66,Delhi,8,866.58,6932.64,Beauty,2025-02-25,64,82,4.8
CUST05614,Yasmin Sandal,Other,55,Kolkata,10,853.46,8534.6,Grocery,2024-09-28,214,19,1.8
CUST05615,Nirvaan Varma,Male,19,Jaipur,13,4260.41,55385.33,Beauty,2024-07-30,274,48,4.4
CUST05616,Hunar Dugal,Male,53,Delhi,12,3385.7,40628.4,Grocery,2024-11-27,154,80,3.3
CUST05617,Nitya Roy,Male,43,Chennai,9,2082.45,18742.05,Beauty,2024-07-09,295,28,4.7
CUST05618,Suhana Chandra,Other,28,Ahmedabad,17,1245.7,21176.9,Grocery,2024-11-08,173,3,3.6
CUST05619,Ryan Singhal,Other,25,Kolkata,10,4478.77,44787.7,Home,2024-12-06,145,18,4.0
CUST05620,Nakul Mangal,Male,61,Kolkata,10,4948.42,49484.2,Beauty,2024-12-05,146,13,1.9
CUST05621,Samaira Sami,Other,57,Mumbai,11,724.87,7973.57,Books,2025-04-14,16,27,2.4
CUST05622,Ryan Krishnamurthy,Male,60,Bangalore,18,2993.51,53883.18,Home,2025-04-11,19,40,2.2
CUST05623,Indranil Mahal,Male,39,Ahmedabad,14,1675.87,23462.18,Home,2024-04-30,365,39,3.8
CUST05624,Mishti Shukla,Other,37,Delhi,9,4245.74,38211.66,Books,2024-11-16,165,58,2.6
CUST05625,Vaibhav Deol,Other,25,Kolkata,8,2057.33,16458.64,Sports,2024-06-06,328,57,4.4
CUST05626,Ritvik Srinivas,Male,46,Delhi,11,3715.83,40874.13,Books,2024-08-28,245,24,1.9
CUST05627,Alisha Singh,Other,57,Hyderabad,11,2927.86,32206.46,Fashion,2025-02-17,72,93,4.2
CUST05628,Rasha Dubey,Female,43,Lucknow,8,2936.86,23494.88,Home,2025-01-26,94,22,4.3
CUST05629,Rati Balasubramanian,Male,47,Ahmedabad,6,4361.0,26166.0,Home,2024-12-27,124,51,3.5
CUST05630,Adah Sankar,Male,34,Ahmedabad,2,2616.82,5233.64,Grocery,2024-10-31,181,90,1.6
CUST05631,Jivika Bora,Other,37,Lucknow,7,4305.2,30136.4,Home,2024-11-24,157,84,2.3
CUST05632,Siya Borde,Other,69,Jaipur,7,2135.42,14947.94,Grocery,2025-02-09,80,88,2.6
CUST05633,Amani Mahajan,Other,33,Jaipur,4,1286.52,5146.08,Home,2024-07-02,302,76,2.9
CUST05634,Vidur Gade,Female,63,Hyderabad,15,2549.65,38244.75,Sports,2024-07-01,303,82,3.9
CUST05635,Divyansh Choudhary,Other,60,Mumbai,8,2742.6,21940.8,Fashion,2025-04-29,1,76,2.4
CUST05636,Renee Sama,Male,24,Chennai,10,2652.72,26527.2,Home,2024-10-29,183,38,1.1
CUST05637,Anay Vala,Other,33,Lucknow,12,4137.49,49649.88,Sports,2024-06-11,323,96,4.5
CUST05638,Gokul Loyal,Other,62,Pune,7,3041.06,21287.42,Home,2025-04-27,3,61,2.7
CUST05639,Jayesh Tiwari,Male,64,Hyderabad,15,4498.0,67470.0,Grocery,2024-06-21,313,49,2.1
CUST05640,Rohan Sharma,Male,65,Kolkata,13,2813.83,36579.79,Electronics,2025-01-18,102,23,4.3
CUST05641,Advika Sahota,Female,44,Ahmedabad,10,1511.22,15112.2,Grocery,2024-09-11,231,4,4.5
CUST05642,Mishti Ray,Other,40,Bangalore,12,1082.73,12992.76,Home,2024-11-08,173,76,3.9
CUST05643,Vritika Bawa,Female,41,Ahmedabad,9,4407.63,39668.67,Beauty,2024-08-20,253,81,2.4
CUST05644,Samiha Barad,Male,26,Jaipur,4,752.78,3011.12,Electronics,2024-12-13,138,85,1.9
CUST05645,Madhav Kulkarni,Male,52,Mumbai,12,1029.24,12350.88,Books,2024-07-13,291,37,3.9
CUST05646,Mamooty Sarkar,Male,68,Lucknow,6,786.46,4718.76,Beauty,2025-03-13,48,93,1.2
CUST05647,Veer Sani,Male,37,Kolkata,15,2406.8,36102.0,Beauty,2024-11-12,169,6,2.6
CUST05648,Saksham Sarna,Male,54,Bangalore,11,2896.77,31864.47,Beauty,2024-09-26,216,28,4.0
CUST05649,Vedika Sheth,Female,59,Ahmedabad,9,589.44,5304.96,Fashion,2025-02-21,68,8,3.3
CUST05650,Hazel Chaudhry,Other,34,Ahmedabad,8,2820.14,22561.12,Grocery,2024-06-25,309,95,3.9
CUST05651,Navya Ben,Male,64,Mumbai,9,2271.92,20447.28,Beauty,2025-01-03,117,20,3.3
CUST05652,Shayak Tella,Other,48,Kolkata,10,3981.4,39814.0,Fashion,2024-05-15,350,16,2.0
CUST05653,Riya Ghose,Male,25,Hyderabad,8,4234.8,33878.4,Grocery,2025-03-01,60,13,2.9
CUST05654,Taimur Chanda,Female,32,Mumbai,7,3582.35,25076.45,Sports,2024-09-04,238,79,4.1
CUST05655,Romil Basu,Female,48,Kolkata,17,2630.73,44722.41,Grocery,2025-02-15,74,62,1.9
CUST05656,Ivan Kaur,Female,47,Bangalore,9,1472.67,13254.03,Home,2024-08-10,263,77,4.9
CUST05657,Mehul Dhingra,Female,63,Ahmedabad,12,4312.02,51744.24,Home,2025-01-14,106,66,1.8
CUST05658,Sara Rajagopal,Other,37,Ahmedabad,6,2037.51,12225.06,Beauty,2024-10-22,190,53,1.1
CUST05659,Myra Kale,Female,56,Pune,13,2103.31,27343.03,Books,2024-10-12,200,84,4.1
CUST05660,Zeeshan Sarma,Female,29,Lucknow,6,4622.05,27732.3,Home,2024-12-07,144,28,4.7
CUST05661,Mehul Ranganathan,Female,66,Chennai,11,4890.19,53792.09,Fashion,2024-11-02,179,18,2.0
CUST05662,Riya Seshadri,Male,34,Delhi,9,4541.59,40874.31,Beauty,2024-12-02,149,7,1.6
CUST05663,Elakshi Gulati,Female,59,Hyderabad,20,4992.06,99841.2,Home,2024-05-13,352,21,1.9
CUST05664,Aarush Soman,Other,47,Hyderabad,12,4410.09,52921.08,Books,2024-06-18,316,41,3.5
CUST05665,Samaira Saraf,Male,46,Mumbai,7,3669.61,25687.27,Home,2024-08-09,264,39,3.3
CUST05666,Romil Thaker,Other,36,Chennai,11,1822.19,20044.09,Electronics,2025-03-25,36,73,3.5
CUST05667,Yuvaan Bansal,Male,63,Hyderabad,4,4788.31,19153.24,Beauty,2025-02-07,82,10,1.0
CUST05668,Advika Kuruvilla,Other,28,Delhi,12,4444.82,53337.84,Grocery,2024-06-12,322,31,1.6
CUST05669,Anay Chad,Other,51,Lucknow,11,1583.36,17416.96,Sports,2025-04-09,21,42,2.0
CUST05670,Akarsh Sem,Other,67,Ahmedabad,10,2701.23,27012.3,Grocery,2024-06-22,312,77,3.8
CUST05671,Ivana Sehgal,Male,24,Lucknow,14,815.25,11413.5,Sports,2024-06-04,330,69,3.4
CUST05672,Tarini Soni,Other,61,Pune,17,4789.89,81428.13,Sports,2024-10-12,200,59,3.5
CUST05673,Bhavin Balay,Other,51,Lucknow,6,3077.46,18464.76,Beauty,2024-05-28,337,38,3.3
CUST05674,Armaan Arora,Male,37,Kolkata,9,1603.4,14430.6,Fashion,2024-07-18,286,43,4.0
CUST05675,Vanya Keer,Other,67,Lucknow,4,1815.8,7263.2,Fashion,2024-05-23,342,100,4.8
CUST05676,Eshani Arora,Male,55,Chennai,8,4912.95,39303.6,Fashion,2024-05-01,364,2,3.7
CUST05677,Aaryahi Wagle,Female,41,Jaipur,10,3270.26,32702.6,Electronics,2025-01-19,101,6,4.0
CUST05678,Hrishita Choudhry,Other,27,Kolkata,8,2393.07,19144.56,Beauty,2024-05-25,340,77,3.4
CUST05679,Drishya Bumb,Male,49,Pune,10,2749.3,27493.0,Home,2025-04-21,9,29,4.2
CUST05680,Taimur Walla,Female,69,Jaipur,13,943.48,12265.24,Beauty,2024-06-12,322,78,4.8
CUST05681,Lagan Kapur,Other,32,Mumbai,12,837.6,10051.2,Books,2025-01-11,109,30,3.4
CUST05682,Kimaya Golla,Female,54,Chennai,14,3167.18,44340.52,Fashion,2024-12-08,143,89,1.7
CUST05683,Kabir Krishnan,Other,37,Chennai,7,2804.02,19628.14,Beauty,2024-08-29,244,40,4.1
CUST05684,Ivan Kumer,Male,20,Chennai,12,2116.19,25394.28,Sports,2024-08-27,246,99,3.6
CUST05685,Mehul Hans,Female,54,Chennai,6,3047.51,18285.06,Books,2025-02-08,81,37,4.7
CUST05686,Hazel Brahmbhatt,Female,57,Pune,9,827.04,7443.36,Sports,2024-09-09,233,7,2.1
CUST05687,Hazel Krish,Female,25,Bangalore,11,4747.96,52227.56,Fashion,2025-02-22,67,50,4.9
CUST05688,Ira Sachar,Female,57,Pune,8,1821.7,14573.6,Beauty,2024-07-19,285,18,3.2
CUST05689,Pari Choudhury,Other,61,Pune,9,823.0,7407.0,Sports,2025-02-06,83,8,4.9
CUST05690,Sara Shroff,Male,40,Hyderabad,9,1262.77,11364.93,Grocery,2024-06-23,311,71,4.1
CUST05691,Himmat Jha,Female,57,Jaipur,12,929.63,11155.56,Beauty,2024-11-01,180,98,4.5
CUST05692,Eshani Devi,Male,28,Bangalore,12,1303.72,15644.64,Sports,2025-03-23,38,100,2.3
CUST05693,Siya Handa,Other,63,Kolkata,12,2375.39,28504.68,Grocery,2024-07-24,280,55,1.9
CUST05694,Purab Ben,Male,25,Ahmedabad,8,3821.23,30569.84,Beauty,2024-12-13,138,48,3.5
CUST05695,Saanvi Varughese,Male,46,Kolkata,14,1725.57,24157.98,Beauty,2024-11-20,161,74,2.5
CUST05696,Ira Sehgal,Other,47,Mumbai,16,2461.67,39386.72,Grocery,2025-03-05,56,58,4.9
CUST05697,Nirvi Jani,Female,27,Lucknow,7,4679.41,32755.87,Home,2024-08-14,259,93,3.0
CUST05698,Nayantara Sule,Other,56,Delhi,13,1831.2,23805.6,Electronics,2024-12-13,138,16,1.4
CUST05699,Nitara Deol,Female,45,Pune,6,4076.24,24457.44,Fashion,2024-08-09,264,25,3.0
CUST05700,Dharmajan Sagar,Other,66,Jaipur,7,1210.18,8471.26,Fashion,2024-05-30,335,29,3.1
CUST05701,Elakshi Deshmukh,Male,53,Chennai,9,1302.45,11722.05,Electronics,2025-02-28,61,8,1.0
CUST05702,Dhruv Jain,Female,30,Delhi,6,2552.69,15316.14,Electronics,2025-02-26,63,84,2.0
CUST05703,Khushi Sha,Other,49,Hyderabad,9,1553.46,13981.14,Grocery,2024-07-14,290,100,1.0
CUST05704,Alia Sandal,Other,53,Jaipur,5,4563.63,22818.15,Beauty,2024-07-15,289,55,3.2
CUST05705,Anahi Dutt,Other,54,Chennai,10,728.39,7283.9,Books,2024-12-15,136,52,2.2
CUST05706,Keya Bala,Female,43,Ahmedabad,11,3187.73,35065.03,Fashion,2024-07-28,276,91,1.7
CUST05707,Neysa Balan,Male,39,Ahmedabad,11,3219.03,35409.33,Electronics,2024-12-09,142,77,4.4
CUST05708,Taran Tata,Other,21,Chennai,10,797.12,7971.2,Sports,2024-08-21,252,26,1.1
CUST05709,Vidur Choudhry,Other,48,Pune,7,3796.54,26575.78,Fashion,2025-04-11,19,25,3.8
CUST05710,Ela Gokhale,Male,35,Pune,8,2610.04,20880.32,Electronics,2024-08-10,263,92,3.3
CUST05711,Mishti Kota,Male,55,Mumbai,11,3753.83,41292.13,Grocery,2024-10-26,186,73,4.1
CUST05712,Nakul Gole,Male,41,Bangalore,8,4221.16,33769.28,Books,2024-11-23,158,26,1.5
CUST05713,Urvi Lala,Male,40,Lucknow,12,1953.05,23436.6,Grocery,2024-08-29,244,76,4.5
CUST05714,Ojas Dara,Other,39,Lucknow,5,2680.19,13400.95,Electronics,2024-07-20,284,90,2.3
CUST05715,Madhup Vaidya,Other,19,Bangalore,17,1673.42,28448.14,Books,2024-09-10,232,47,1.0
CUST05716,Divij Chanda,Female,48,Lucknow,8,1406.81,11254.48,Home,2025-04-13,17,86,3.6
CUST05717,Tara Ramaswamy,Other,28,Chennai,13,502.68,6534.84,Home,2024-08-23,250,1,4.4
CUST05718,Renee Kakar,Other,45,Lucknow,8,4836.34,38690.72,Grocery,2024-07-07,297,64,2.4
CUST05719,Kiaan Yadav,Male,63,Kolkata,9,2484.18,22357.62,Beauty,2025-04-08,22,12,3.1
CUST05720,Indranil Bumb,Female,49,Kolkata,10,558.81,5588.1,Home,2024-09-12,230,24,2.6
CUST05721,Manjari Bhatti,Male,22,Mumbai,6,540.22,3241.32,Fashion,2024-11-12,169,30,1.2
CUST05722,Aarav Mahal,Other,55,Ahmedabad,10,1797.59,17975.9,Home,2024-10-16,196,14,4.0
CUST05723,Zara Agate,Other,27,Jaipur,11,562.72,6189.92,Sports,2024-07-14,290,23,4.8
CUST05724,Sahil Dada,Other,57,Pune,7,2185.32,15297.24,Sports,2024-06-30,304,2,2.7
CUST05725,Aarav Bhandari,Female,63,Hyderabad,13,783.22,10181.86,Grocery,2024-11-01,180,3,1.6
CUST05726,Ela Goswami,Male,41,Kolkata,6,676.63,4059.78,Books,2024-06-14,320,6,3.0
CUST05727,Hiran Shroff,Female,52,Jaipur,12,3512.22,42146.64,Home,2024-09-28,214,83,4.6
CUST05728,Rati Bhatt,Other,61,Bangalore,9,4580.79,41227.11,Home,2025-01-18,102,21,3.4
CUST05729,Riya Soni,Other,65,Kolkata,7,2342.24,16395.68,Books,2025-03-26,35,20,1.8
CUST05730,Yuvaan Kala,Male,40,Lucknow,10,4265.47,42654.7,Grocery,2024-12-22,129,21,3.2
CUST05731,Kabir Dugar,Male,34,Delhi,12,631.69,7580.28,Beauty,2024-08-25,248,40,2.3
CUST05732,Vidur Savant,Male,18,Delhi,7,3999.61,27997.27,Fashion,2024-12-24,127,68,1.1
CUST05733,Baiju Khanna,Male,48,Kolkata,10,782.6,7826.0,Grocery,2025-04-03,27,25,4.7
CUST05734,Krish Hegde,Other,48,Hyderabad,8,4272.98,34183.84,Grocery,2024-11-14,167,71,4.2
CUST05735,Kashvi Bhavsar,Female,59,Hyderabad,14,4470.65,62589.1,Fashion,2025-04-14,16,71,4.7
CUST05736,Vanya Bansal,Male,59,Delhi,7,4036.88,28258.16,Electronics,2025-01-22,98,33,3.7
CUST05737,Eshani Mall,Male,51,Lucknow,16,4193.37,67093.92,Fashion,2024-09-07,235,51,2.8
CUST05738,Mahika Keer,Male,26,Ahmedabad,7,3026.68,21186.76,Electronics,2024-09-24,218,90,3.0
CUST05739,Vihaan Varma,Other,39,Bangalore,12,1691.98,20303.76,Electronics,2024-07-15,289,81,1.8
CUST05740,Mehul Ravi,Other,30,Bangalore,10,3394.54,33945.4,Home,2025-01-03,117,72,2.5
CUST05741,Vidur Mander,Male,42,Kolkata,8,2477.94,19823.52,Home,2024-09-20,222,90,1.7
CUST05742,Aarav Bansal,Other,65,Jaipur,10,524.01,5240.1,Beauty,2024-10-03,209,79,2.9
CUST05743,Nitara Dutt,Female,35,Kolkata,10,2645.72,26457.2,Books,2024-05-19,346,20,3.6
CUST05744,Gokul Boase,Other,68,Chennai,12,3430.35,41164.2,Grocery,2025-03-29,32,19,2.0
CUST05745,Lagan Rajagopal,Other,29,Hyderabad,10,562.48,5624.8,Home,2024-12-09,142,71,4.8
CUST05746,Gokul Lalla,Male,57,Kolkata,4,3296.12,13184.48,Books,2024-09-06,236,56,3.6
CUST05747,Arnav Lata,Female,34,Lucknow,10,3436.39,34363.9,Electronics,2024-10-30,182,56,1.9
CUST05748,Yakshit Handa,Other,32,Ahmedabad,7,1211.48,8480.36,Fashion,2024-11-18,163,1,1.7
CUST05749,Taimur Chokshi,Male,59,Chennai,5,2439.83,12199.15,Sports,2024-12-18,133,39,1.7
CUST05750,Jiya Madan,Female,32,Chennai,10,4839.5,48395.0,Beauty,2024-12-27,124,37,4.9
CUST05751,Nitya Mangat,Male,32,Delhi,14,4478.85,62703.9,Fashion,2024-11-22,159,18,1.9
CUST05752,Renee Cheema,Male,56,Chennai,10,2348.7,23487.0,Beauty,2024-10-06,206,72,1.7
CUST05753,Adah Sathe,Other,30,Jaipur,12,2074.31,24891.72,Electronics,2024-09-07,235,79,1.7
CUST05754,Vihaan Seth,Other,34,Jaipur,14,1058.36,14817.04,Grocery,2025-04-10,20,6,2.4
CUST05755,Dhanuk Grover,Female,49,Jaipur,11,658.35,7241.85,Electronics,2025-02-17,72,22,3.5
CUST05756,Shanaya Chanda,Female,26,Kolkata,10,1838.58,18385.8,Fashion,2024-06-07,327,11,1.3
CUST05757,Mamooty Kunda,Female,57,Hyderabad,5,4731.28,23656.4,Sports,2024-08-31,242,90,1.6
CUST05758,Farhan Bhargava,Male,37,Kolkata,16,4813.76,77020.16,Grocery,2025-02-10,79,72,4.9
CUST05759,Kiaan Talwar,Other,43,Pune,15,4156.34,62345.1,Home,2024-06-22,312,9,3.5
CUST05760,Jayan Deep,Other,44,Pune,12,2078.71,24944.52,Electronics,2024-12-09,142,13,1.6
CUST05761,Shlok Dhar,Male,38,Ahmedabad,6,1146.32,6877.92,Fashion,2024-05-16,349,3,3.2
CUST05762,Anahi Basak,Male,35,Pune,13,3179.9,41338.7,Grocery,2024-08-29,244,67,2.0
CUST05763,Lavanya Bhalla,Female,30,Bangalore,10,3409.27,34092.7,Electronics,2025-02-10,79,7,4.9
CUST05764,Divij Ranganathan,Other,33,Bangalore,8,2410.58,19284.64,Fashion,2025-02-26,63,67,2.6
CUST05765,Divit Agate,Male,26,Kolkata,10,3612.41,36124.1,Sports,2025-03-18,43,75,1.6
CUST05766,Vanya Krishnan,Male,29,Ahmedabad,15,3860.07,57901.05,Grocery,2024-11-16,165,46,3.5
CUST05767,Shamik Varma,Female,61,Mumbai,10,4023.78,40237.8,Books,2024-12-13,138,58,1.5
CUST05768,Shayak Dara,Female,55,Jaipur,8,2760.34,22082.72,Home,2024-12-01,150,28,3.1
CUST05769,Ryan Wadhwa,Female,36,Chennai,10,4062.38,40623.8,Grocery,2024-08-26,247,31,4.4
CUST05770,Onkar Date,Female,24,Pune,8,614.64,4917.12,Books,2024-07-02,302,52,2.4
CUST05771,Neelofar Shenoy,Other,52,Bangalore,10,3561.82,35618.2,Grocery,2024-10-30,182,9,2.9
CUST05772,Vivaan Kibe,Other,65,Delhi,12,1560.35,18724.2,Home,2025-02-05,84,91,1.4
CUST05773,Ojas Samra,Female,35,Kolkata,10,1717.34,17173.4,Beauty,2025-03-09,52,76,3.6
CUST05774,Kanav Maharaj,Other,33,Lucknow,15,910.86,13662.9,Sports,2024-07-24,280,8,1.4
CUST05775,Anahi Gola,Other,56,Kolkata,14,1365.77,19120.78,Beauty,2025-03-02,59,86,2.3
CUST05776,Nehmat Chander,Male,21,Kolkata,14,4964.04,69496.56,Books,2024-07-02,302,18,4.4
CUST05777,Umang Tank,Other,42,Kolkata,12,2369.26,28431.12,Fashion,2024-06-26,308,94,1.6
CUST05778,Mishti Bhalla,Other,49,Hyderabad,6,4674.94,28049.64,Home,2024-07-24,280,49,4.4
CUST05779,Anahi Sachdev,Female,57,Mumbai,12,1233.05,14796.6,Beauty,2024-12-28,123,11,3.5
CUST05780,Jiya Chakrabarti,Female,30,Lucknow,13,1418.26,18437.38,Home,2024-06-22,312,2,1.6
CUST05781,Manikya Kala,Female,62,Hyderabad,12,3010.16,36121.92,Sports,2024-07-31,273,29,1.7
CUST05782,Nirvi Gade,Male,34,Bangalore,10,2072.9,20729.0,Sports,2025-01-04,116,55,3.7
CUST05783,Samar Sridhar,Male,66,Lucknow,8,3397.62,27180.96,Grocery,2024-06-11,323,53,3.9
CUST05784,Vanya Khare,Female,54,Lucknow,9,2399.21,21592.89,Books,2024-08-06,267,26,3.6
CUST05785,Oorja Lall,Male,23,Jaipur,5,4152.19,20760.95,Electronics,2025-03-20,41,51,3.9
CUST05786,Tejas Ratti,Male,36,Delhi,11,2442.02,26862.22,Beauty,2024-06-07,327,78,2.4
CUST05787,Yasmin Varghese,Other,30,Lucknow,12,3075.57,36906.84,Books,2024-09-02,240,92,1.0
CUST05788,Tiya Dewan,Other,43,Lucknow,12,1944.83,23337.96,Grocery,2024-10-06,206,99,3.1
CUST05789,Tiya Sachar,Other,31,Kolkata,8,3668.18,29345.44,Electronics,2024-11-03,178,6,3.4
CUST05790,Zain Kakar,Female,48,Mumbai,8,3446.3,27570.4,Beauty,2024-07-25,279,100,3.8
CUST05791,Mohanlal Reddy,Female,21,Chennai,13,2286.5,29724.5,Beauty,2024-05-31,334,12,1.9
CUST05792,Alisha Sami,Female,56,Lucknow,14,1742.14,24389.96,Fashion,2024-09-10,232,34,1.7
CUST05793,Aarna Sarkar,Male,25,Hyderabad,14,3263.47,45688.58,Electronics,2024-05-26,339,70,4.3
CUST05794,Ira Luthra,Other,42,Bangalore,12,4744.18,56930.16,Home,2024-07-31,273,64,4.4
CUST05795,Rasha Mallick,Other,30,Lucknow,6,1096.89,6581.34,Sports,2024-10-27,185,37,5.0
CUST05796,Kavya Gaba,Female,49,Pune,11,4096.02,45056.22,Home,2024-09-19,223,37,2.4
CUST05797,Tushar Mander,Female,55,Delhi,7,2943.46,20604.22,Beauty,2024-05-25,340,8,1.2
CUST05798,Anika Viswanathan,Female,55,Chennai,6,2865.02,17190.12,Home,2024-12-26,125,37,2.9
CUST05799,Gokul Bhatia,Female,45,Mumbai,7,4827.58,33793.06,Fashion,2024-06-06,328,97,2.9
CUST05800,Vanya Dara,Female,47,Lucknow,11,3226.44,35490.84,Home,2024-05-20,345,46,1.1
CUST05801,Taran Sangha,Female,20,Kolkata,11,4237.33,46610.63,Sports,2024-07-26,278,31,3.3
CUST05802,Adah Sen,Female,45,Jaipur,9,2815.15,25336.35,Home,2024-09-01,241,98,2.0
CUST05803,Elakshi Randhawa,Other,20,Jaipur,10,1624.34,16243.4,Books,2024-07-04,300,11,1.5
CUST05804,Dishani Singhal,Male,62,Hyderabad,10,3625.21,36252.1,Books,2024-12-08,143,36,3.4
CUST05805,Raunak Rattan,Male,51,Bangalore,12,4654.3,55851.6,Fashion,2025-04-23,7,68,2.1
CUST05806,Ayesha Kant,Other,33,Pune,14,4285.54,59997.56,Electronics,2025-04-07,23,17,3.2
CUST05807,Inaaya  Konda,Other,39,Chennai,10,1392.64,13926.4,Electronics,2024-06-19,315,16,1.1
CUST05808,Manjari Bajwa,Male,49,Hyderabad,11,1926.0,21186.0,Fashion,2025-04-03,27,30,2.5
CUST05809,Lakshit Sheth,Female,55,Bangalore,11,2825.96,31085.56,Beauty,2024-11-10,171,39,4.5
CUST05810,Amira Toor,Male,25,Pune,9,3072.21,27649.89,Beauty,2024-08-15,258,44,3.6
CUST05811,Kashvi Kunda,Other,25,Hyderabad,6,1372.16,8232.96,Home,2024-05-25,340,69,4.5
CUST05812,Jhanvi Bhatia,Male,23,Chennai,14,1535.06,21490.84,Electronics,2025-03-15,46,37,4.0
CUST05813,Lakshay Gupta,Female,31,Bangalore,12,3914.74,46976.88,Fashion,2025-04-07,23,26,3.9
CUST05814,Lakshay Gill,Other,49,Ahmedabad,9,3786.43,34077.87,Home,2024-05-14,351,92,4.5
CUST05815,Veer Bora,Other,52,Delhi,6,4276.44,25658.64,Fashion,2024-06-12,322,83,1.1
CUST05816,Divit Gala,Male,27,Mumbai,11,4698.18,51679.98,Fashion,2024-06-29,305,21,2.7
CUST05817,Damini Butala,Other,20,Hyderabad,10,1887.18,18871.8,Grocery,2025-03-24,37,92,4.8
CUST05818,Nayantara Tiwari,Male,29,Lucknow,6,4368.18,26209.08,Books,2025-03-31,30,19,1.7
CUST05819,Shalv Dutta,Male,66,Pune,11,3497.05,38467.55,Fashion,2024-05-13,352,100,3.6
CUST05820,Aradhya Sathe,Other,48,Pune,10,4809.97,48099.7,Sports,2024-05-25,340,11,4.2
CUST05821,Bhamini Arora,Other,46,Hyderabad,11,1724.33,18967.63,Sports,2024-10-23,189,19,4.7
CUST05822,Gatik Sarin,Male,22,Lucknow,16,1713.52,27416.32,Fashion,2025-01-21,99,69,4.5
CUST05823,Jayant Dass,Other,69,Pune,7,3669.32,25685.24,Electronics,2024-05-20,345,2,3.7
CUST05824,Dhanush Kala,Other,42,Hyderabad,6,4677.85,28067.1,Grocery,2024-10-17,195,25,3.8
CUST05825,Ela Kannan,Female,58,Bangalore,11,4210.5,46315.5,Fashion,2025-02-01,88,90,2.4
CUST05826,Samarth Kannan,Other,48,Pune,11,3771.68,41488.48,Fashion,2024-08-30,243,30,1.9
CUST05827,Miraan Manda,Male,38,Jaipur,11,2242.89,24671.79,Home,2024-07-25,279,17,4.8
CUST05828,Shray Chandra,Male,37,Delhi,11,3729.95,41029.45,Books,2025-01-18,102,85,4.9
